population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower,measure_clean
1,All Population,2,DALYs (Disability-Adjusted Life Years),90,Norway,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,381.9777428,428.0887797,334.1600506,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),184,Mozambique,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,265.8180213,382.4699897,178.3850605,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),215,Sao Tome and Principe,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,857.3776117,1199.99135,536.484044,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),393,Saint Kitts and Nevis,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,891.8095467,1039.72737,754.2192823,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),152,Saudi Arabia,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,494.9190741,681.9910603,365.3994611,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),52,Romania,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,535.218372,611.9956725,455.5179338,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),214,Nigeria,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,1341.220256,1935.407902,926.2177779,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),205,Côte d'Ivoire,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,1776.779297,2408.517056,1193.789591,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),171,Democratic Republic of the Congo,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,1584.713632,2295.200669,968.2106472,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),16,Philippines,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,821.0925202,948.5246607,692.3766395,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),141,Egypt,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,679.5737421,946.0300784,484.1416824,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),182,Malawi,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,904.6325532,1309.097609,587.4413082,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),435,South Sudan,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,1015.485666,1403.935602,653.4997353,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),349,Greenland,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,610.4450045,799.8331695,455.0446781,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),351,Guam,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,596.5994641,698.8998543,493.9626176,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),163,India,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,474.0954921,586.9337265,370.6399904,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),27,Samoa,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,473.6271704,675.9107693,312.3623945,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),195,Namibia,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,1244.435273,1624.7138,825.6573046,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),130,Mexico,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,375.2926322,393.7288379,353.6899608,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),173,Gabon,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,1660.640323,2279.006021,1156.911631,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),72,New Zealand,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,615.440213,700.4203579,541.1530422,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),206,Gambia,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,701.7404434,1012.703942,460.0117121,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),83,Iceland,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,529.1918767,605.1905135,454.7472686,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),374,Niue,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,1108.554841,1525.662723,765.1932876,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),217,Sierra Leone,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,805.3861566,1113.957494,537.3104179,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),121,Bolivia (Plurinational State of),2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,588.6666772,833.8215535,408.8281945,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),207,Ghana,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,881.3910061,1152.071315,653.8505461,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),194,Lesotho,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,599.6669741,878.3299993,385.8838648,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),74,Andorra,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,664.9947682,863.7821843,487.1116781,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),197,Eswatini,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,836.632007,1325.486438,508.5320642,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),413,Tokelau,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,700.8273198,990.2214765,480.2871213,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),216,Senegal,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,826.422936,1153.37872,549.52242,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),380,Palau,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,1618.007438,2157.359737,1104.789619,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),385,Puerto Rico,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,416.7174582,453.8641093,376.220035,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),208,Guinea,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,738.8184582,1068.047269,499.862002,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),196,South Africa,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,706.5562183,891.7969535,575.7074847,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),189,Tanzania,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,503.0453487,709.1435124,318.1985142,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),132,Panama,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,460.6281075,529.4975644,402.3888926,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),143,Iraq,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,1048.707484,1427.067495,757.2276352,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),200,Benin,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,674.0348673,964.8698251,464.7424241,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),43,Albania,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,303.3406467,405.704968,206.3278367,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),218,Togo,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,1047.389293,1451.564922,708.6686842,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),7,North Korea,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,495.0390396,668.6806035,356.186671,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),54,Slovakia,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,550.4055307,598.607088,463.104918,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,1062.615812,1535.361246,703.6837457,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),85,Israel,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,543.1590413,609.3220918,482.0493626,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),198,Zimbabwe,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,481.408939,694.4626147,314.52249870000003,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),211,Mali,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,1464.394176,2057.27951,925.1053958,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),123,Peru,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,451.8715143,537.8234403,369.6525553,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),101,Canada,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,487.1196603,547.2017146,437.6747985,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),45,Bulgaria,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,523.1486326,587.8339393,466.2175499,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),202,Cameroon,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,1268.181553,1726.523132,861.8984291,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),112,Grenada,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,794.5036982,966.185678,643.1792451,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),422,United States Virgin Islands,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,715.6171085,849.0403328,587.3922423,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),213,Niger,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,838.1581278,1247.740308,558.5908992,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),181,Madagascar,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,1015.248391,1386.428191,675.5515724,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),114,Haiti,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,884.5875359,1277.62481,592.9083564,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),23,Kiribati,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,586.8985758,827.3193035,396.2067646,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),170,Congo,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,1502.189706,2299.666921,979.0363342,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),161,Bangladesh,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,617.6292568,855.2489051,378.1655196,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),34,Azerbaijan,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,457.9211288,578.2900433,361.1576866,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),191,Zambia,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,1355.041454,1906.014508,925.7161292,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),150,Oman,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,284.621178,389.6564507,199.3994338,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),369,Nauru,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,2473.257809,3576.092417,1701.588227,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),81,Germany,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,640.6777563,705.6157033,580.5831683,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),183,Mauritius,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,766.4311383,841.7914806,700.5492731,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),193,Botswana,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,626.9787095,975.9137709,381.4987004,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),172,Equatorial Guinea,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,1951.059695,2712.926249,1218.840889,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),92,Spain,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,418.4410598,467.1632384,374.6119352,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),209,Guinea-Bissau,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,1087.652358,1540.867715,748.3458248,DALYs
1,All Population,2,DALYs (Disability-Adjusted Life Years),376,Northern Mariana Islands,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,1000.652458,1338.469442,696.6463443,DALYs
1,All Population,5,Prevalence,191,Zambia,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,464.4325234,647.6081016,318.370031,Prevalence
1,All Population,5,Prevalence,38,Mongolia,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,138.1922484,179.171425,108.6526109,Prevalence
1,All Population,5,Prevalence,132,Panama,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,439.1333642,515.8625295,367.6803835,Prevalence
1,All Population,5,Prevalence,98,Chile,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,393.7485455,433.0591956,355.085273,Prevalence
1,All Population,5,Prevalence,85,Israel,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,848.6279034,961.204571,724.587435,Prevalence
1,All Population,5,Prevalence,109,Cuba,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,508.4668627,586.2485397,434.5236066,Prevalence
1,All Population,5,Prevalence,17,Sri Lanka,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,431.1541066,507.2933871,356.2949859,Prevalence
1,All Population,5,Prevalence,204,Chad,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,230.7153421,320.8691573,160.9137689,Prevalence
1,All Population,5,Prevalence,6,China,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,316.8911904,366.0621471,269.1253833,Prevalence
1,All Population,5,Prevalence,14,Maldives,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,268.2235444,343.4882938,212.2590707,Prevalence
1,All Population,5,Prevalence,66,Brunei Darussalam,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,503.0907585,631.8080575,410.4228326,Prevalence
1,All Population,5,Prevalence,145,Kuwait,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,750.0104724,870.2987913,630.9875192,Prevalence
1,All Population,5,Prevalence,193,Botswana,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,196.7751175,287.9527558,129.9441267,Prevalence
1,All Population,5,Prevalence,51,Poland,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,518.2395095,561.767859,475.3496509,Prevalence
1,All Population,5,Prevalence,156,United Arab Emirates,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,334.5122735,423.9410083,253.0675936,Prevalence
1,All Population,5,Prevalence,79,Finland,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,983.1595222,1107.669814,869.8658341,Prevalence
1,All Population,5,Prevalence,126,Costa Rica,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,547.9766492,632.3541856,466.6591354,Prevalence
1,All Population,5,Prevalence,171,Democratic Republic of the Congo,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,522.8605306,720.4346123,343.7345934,Prevalence
1,All Population,5,Prevalence,53,Serbia,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,692.096485,798.2156534,611.124484,Prevalence
1,All Population,5,Prevalence,111,Dominican Republic,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,369.5594732,440.004895,290.0131381,Prevalence
1,All Population,5,Prevalence,147,Libya,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,379.4921822,510.8997161,280.4007138,Prevalence
1,All Population,5,Prevalence,206,Gambia,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,258.1611407,347.9688551,184.927418,Prevalence
1,All Population,5,Prevalence,16,Philippines,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,395.4167656,465.6076733,340.0294496,Prevalence
1,All Population,5,Prevalence,61,Republic of Moldova,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,427.8066829,483.1957148,383.3198775,Prevalence
1,All Population,5,Prevalence,55,Slovenia,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,718.1673055,810.1460473,627.0072846,Prevalence
1,All Population,5,Prevalence,113,Guyana,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,425.9015086,509.806105,349.6350949,Prevalence
1,All Population,5,Prevalence,208,Guinea,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,247.3505604,340.905219,181.7486932,Prevalence
1,All Population,5,Prevalence,34,Azerbaijan,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,302.3394609,374.0043939,238.4543109,Prevalence
1,All Population,5,Prevalence,160,Afghanistan,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,81.90663694,119.3626305,55.42955051,Prevalence
1,All Population,5,Prevalence,40,Turkmenistan,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,276.4870879,315.7435445,237.2130227,Prevalence
1,All Population,5,Prevalence,108,Belize,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,272.6593348,324.4527318,222.1323505,Prevalence
1,All Population,5,Prevalence,162,Bhutan,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,252.7491688,354.6021569,169.0433322,Prevalence
1,All Population,5,Prevalence,27,Samoa,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,195.0358614,271.5722149,140.6137871,Prevalence
1,All Population,5,Prevalence,115,Jamaica,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,666.8822589,790.4997346,548.4089049,Prevalence
1,All Population,5,Prevalence,68,South Korea,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,402.061641,479.6173744,310.5403363,Prevalence
1,All Population,5,Prevalence,141,Egypt,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,423.8180024,559.5652921,308.2765274,Prevalence
1,All Population,5,Prevalence,94,Switzerland,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,859.5017739,969.2041908,759.3128499,Prevalence
1,All Population,5,Prevalence,87,Luxembourg,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,857.1212042,976.2049861,745.3238904,Prevalence
1,All Population,5,Prevalence,155,Türkiye,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,385.8127342,443.1183112,319.7861048,Prevalence
1,All Population,5,Prevalence,143,Iraq,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,799.3399852,1044.250777,607.1149953,Prevalence
1,All Population,5,Prevalence,49,North Macedonia,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,525.3540414,621.1747915,434.7557487,Prevalence
1,All Population,5,Prevalence,74,Andorra,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,1225.893908,1546.016079,962.0193989,Prevalence
1,All Population,5,Prevalence,10,Cambodia,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,252.7521998,348.2610251,184.0724397,Prevalence
1,All Population,5,Prevalence,19,Timor-Leste,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,282.9365754,386.7402295,196.8111698,Prevalence
1,All Population,5,Prevalence,8,Taiwan,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,629.7298997,722.4668042,555.0127692,Prevalence
1,All Population,5,Prevalence,81,Germany,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,976.3955011,1062.281284,894.0096274,Prevalence
1,All Population,5,Prevalence,128,Guatemala,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,176.8248619,207.3537559,151.7827913,Prevalence
1,All Population,5,Prevalence,136,Paraguay,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,399.4780631,486.1899387,323.1861726,Prevalence
1,All Population,5,Prevalence,186,Seychelles,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,461.7293341,582.2124816,357.0317001,Prevalence
1,All Population,5,Prevalence,76,Belgium,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,910.6277988,1037.780257,810.7102389,Prevalence
1,All Population,5,Prevalence,36,Kazakhstan,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,282.2687763,321.3802129,250.369367,Prevalence
1,All Population,5,Prevalence,29,Tonga,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,520.8974536,695.8863132,381.8314197,Prevalence
1,All Population,5,Prevalence,57,Belarus,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,577.0079297,669.0367918,494.4550966,Prevalence
1,All Population,5,Prevalence,121,Bolivia (Plurinational State of),2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,415.8667994,573.8404917,301.5136734,Prevalence
1,All Population,5,Prevalence,179,Ethiopia,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,377.9821829,527.1883707,255.307161,Prevalence
1,All Population,5,Prevalence,149,Palestine,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,540.5060939,675.7303504,430.5185133,Prevalence
1,All Population,5,Prevalence,168,Angola,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,332.2957731,445.8768928,227.9757112,Prevalence
1,All Population,5,Prevalence,102,USA,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,1012.912545,1134.293484,902.8663016,Prevalence
1,All Population,5,Prevalence,12,Laos,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,395.1792263,526.6596819,284.9208388,Prevalence
1,All Population,5,Prevalence,123,Peru,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,373.1405043,454.5609962,304.0215658,Prevalence
1,All Population,5,Prevalence,25,Micronesia (Federated States of),2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,337.2625634,433.0328029,255.4794347,Prevalence
1,All Population,5,Prevalence,44,Bosnia and Herzegovina,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,506.9002348,614.672515,426.6015975,Prevalence
1,All Population,5,Prevalence,89,Netherlands,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,973.7241206,1089.213395,869.8139921,Prevalence
1,All Population,5,Prevalence,78,Denmark,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,890.3607109,1003.26224,791.7329258,Prevalence
1,All Population,5,Prevalence,181,Madagascar,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,337.8784388,451.4029501,234.835341,Prevalence
1,All Population,5,Prevalence,83,Iceland,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,907.2725814,1036.354817,792.8460359,Prevalence
1,All Population,5,Prevalence,170,Congo,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,464.5246693,688.8222156,309.7650163,Prevalence
1,All Population,5,Prevalence,216,Senegal,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,307.3218535,416.3166641,214.6074819,Prevalence
1,All Population,5,Prevalence,151,Qatar,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,599.0484065,751.3806665,453.4131662,Prevalence
1,All Population,5,Prevalence,59,Latvia,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,557.6690422,638.3031011,486.7904042,Prevalence
1,All Population,5,Prevalence,210,Liberia,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,480.6879506,659.5439331,337.9516789,Prevalence
1,All Population,5,Prevalence,183,Mauritius,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,521.8515611,586.7023535,465.5154157,Prevalence
1,All Population,5,Prevalence,117,Saint Vincent and the Grenadines,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,579.0366638,679.7541284,473.9857518,Prevalence
1,All Population,5,Prevalence,130,Mexico,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,260.2254439,288.3940451,228.7057046,Prevalence
1,All Population,5,Prevalence,189,Tanzania,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,210.6042414,282.3920647,150.8726461,Prevalence
1,All Population,5,Prevalence,173,Gabon,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,661.3201772,857.6695044,474.0631543,Prevalence
1,All Population,5,Prevalence,23,Kiribati,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,183.3247601,250.1159502,137.5222823,Prevalence
1,All Population,5,Prevalence,106,Bahamas,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,929.2567162,1071.658928,790.3429901,Prevalence
1,All Population,5,Prevalence,46,Croatia,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,637.1145471,712.7176946,557.5489364,Prevalence
1,All Population,5,Prevalence,320,Cook Islands,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,1174.743906,1506.042276,867.556786,Prevalence
1,All Population,5,Prevalence,91,Portugal,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,1033.30139,1156.043958,902.921007,Prevalence
1,All Population,5,Prevalence,195,Namibia,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,534.578212,701.7171893,371.0011754,Prevalence
1,All Population,5,Prevalence,164,Nepal,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,138.9343183,185.0367944,93.72253404,Prevalence
1,All Population,5,Prevalence,369,Nauru,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,768.0926412,1006.89179,564.2761706,Prevalence
1,All Population,5,Prevalence,72,New Zealand,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,1013.569081,1182.588598,873.9024136,Prevalence
1,All Population,5,Prevalence,185,Rwanda,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,389.1431275,524.8417261,275.8064475,Prevalence
1,All Population,5,Prevalence,212,Mauritania,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,483.7521489,656.7321901,338.2218379,Prevalence
1,All Population,5,Prevalence,153,Syria,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,258.9174957,323.1961541,204.9588843,Prevalence
1,All Population,5,Prevalence,119,Trinidad and Tobago,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,638.8298185,758.6185621,536.1058399,Prevalence
1,All Population,5,Prevalence,376,Northern Mariana Islands,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,570.7173124,731.0461817,442.2417375,Prevalence
1,All Population,5,Prevalence,175,Burundi,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,241.5920337,332.0381357,168.8752645,Prevalence
1,All Population,5,Prevalence,351,Guam,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,373.5052727,434.5513706,324.900495,Prevalence
1,All Population,5,Prevalence,18,Thailand,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,444.7563622,546.758799,364.910055,Prevalence
1,All Population,5,Prevalence,214,Nigeria,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,547.7444515,750.5251934,398.7169602,Prevalence
1,All Population,5,Prevalence,92,Spain,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,726.3843264,810.6492002,647.7836856,Prevalence
1,All Population,5,Prevalence,177,Djibouti,2,Female,27,Age-standardized,429,Breast cancer,3,Rate,2023,279.6436699,373.0524958,192.0372779,Prevalence
