location_name,year,ASIR_25_49,ASDR_25_49,MIR,Incidence,Deaths
Low SDI,2008,22.168897158510134,10.961698499565058,0.4944629595774507,22.168897158510134,10.961698499565058
Low SDI,2009,22.81864014586712,11.184585362721862,0.49015126629917066,22.81864014586712,11.184585362721862
Low SDI,2010,23.50201406598279,11.430170246776308,0.48634854079678763,23.50201406598279,11.430170246776308
Low SDI,2011,24.108682956622445,11.64358536148892,0.48296231620941904,24.108682956622445,11.64358536148892
Low SDI,2012,24.938022067436442,11.957553656671738,0.47949086035518695,24.938022067436442,11.957553656671738
Low SDI,2013,26.467019674392567,12.59194725254519,0.47575992338601614,26.467019674392567,12.59194725254519
Low SDI,2014,27.94820308317926,13.179012783410505,0.47155134604493937,27.94820308317926,13.179012783410505
Low SDI,2015,29.39676643057188,13.732999730113503,0.46716021513956507,29.39676643057188,13.732999730113503
Low SDI,2016,30.61481237571262,14.17361108973354,0.4629657995545244,30.61481237571262,14.17361108973354
Low SDI,2017,32.18504807025449,14.783128390598618,0.45931664785243015,32.18504807025449,14.783128390598618
Low SDI,2018,34.14636145114764,15.546998683319842,0.45530469492518405,34.14636145114764,15.546998683319842
Low SDI,2019,36.25536526325878,16.322287929581005,0.45020337848097824,36.25536526325878,16.322287929581005
Low SDI,2020,37.971950937383156,16.847308515616014,0.4436777173603145,37.971950937383156,16.847308515616014
Low SDI,2021,42.22467571029192,18.409555494067686,0.43599045307956047,42.22467571029192,18.409555494067686
Low SDI,2022,47.249717874234555,20.43463592161389,0.43248164943556144,47.249717874234555,20.43463592161389
Low SDI,2023,51.7901280182233,22.08634266033996,0.4264585453924438,51.7901280182233,22.08634266033996
Low-middle SDI,1990,18.384905144492276,9.423026452887122,0.512541477849836,18.384905144492276,9.423026452887122
Low-middle SDI,1991,18.69358121837013,9.52369389930512,0.5094633172773879,18.69358121837013,9.52369389930512
Low-middle SDI,1992,18.77455672071033,9.508073879530002,0.5064340011309875,18.77455672071033,9.508073879530002
Low-middle SDI,1993,18.94758104650487,9.53798410486816,0.5033879565659685,18.94758104650487,9.53798410486816
Low-middle SDI,1994,19.0679117876974,9.54857703406986,0.5007667929442905,19.0679117876974,9.54857703406986
Low-middle SDI,1995,19.2730845246719,9.605760900500162,0.498402883472213,19.2730845246719,9.605760900500162
Low-middle SDI,1996,19.646996937603976,9.745818147863067,0.49604619875568656,19.646996937603976,9.745818147863067
Low-middle SDI,1997,20.159290436108368,9.943621424584215,0.49325255053489736,20.159290436108368,9.943621424584215
Low-middle SDI,1998,20.6987352376915,10.14001893317817,0.4898859189576779,20.6987352376915,10.14001893317817
Low-middle SDI,1999,20.97128618524814,10.160236524480677,0.484483232679725,20.97128618524814,10.160236524480677
Low-middle SDI,2000,21.366517153367205,10.266796815654454,0.4805086735456313,21.366517153367205,10.266796815654454
Low-middle SDI,2001,21.71266675928214,10.334812005254939,0.47598077748035345,21.71266675928214,10.334812005254939
Low-middle SDI,2002,21.907279790108102,10.304911202029938,0.47038752874662987,21.907279790108102,10.304911202029938
Low-middle SDI,2003,22.144494111287614,10.301781589945362,0.46520735755685116,22.144494111287614,10.301781589945362
Low-middle SDI,2004,22.439827339257132,10.328405840970813,0.4602711814498629,22.439827339257132,10.328405840970813
Low-middle SDI,2005,22.725492041138263,10.35944997875524,0.45585151511801375,22.725492041138263,10.35944997875524
Low-middle SDI,2006,23.048245801902237,10.391625555560877,0.4508640546823406,23.048245801902237,10.391625555560877
Low-middle SDI,2007,23.721095823512357,10.593849870646359,0.44660035731341435,23.721095823512357,10.593849870646359
Low-middle SDI,2008,24.591780125010978,10.860969678050726,0.4416504060641229,24.591780125010978,10.860969678050726
Low-middle SDI,2009,25.05651184308523,10.917983043307451,0.43573435567091734,25.05651184308523,10.917983043307451
Low-middle SDI,2010,25.89302364671183,11.159823515726563,0.4309973090818907,25.89302364671183,11.159823515726563
Low-middle SDI,2011,26.75142014008858,11.43888036342228,0.427598994876554,26.75142014008858,11.43888036342228
