location_name,year,Deaths,Incidence,Crude_Count_Ratio,Weighted_ASIR_25_49,Weighted_ASDR_25_49,Weighted_Rate_MIR,Difference,Relative_Difference_Percent
High SDI,2004,46034.68502781271,249513.20357948088,0.18449799195956637,54.30814893796671,10.002452663276863,0.1841795910720899,-3.1840088747647766e-4,-0.17257688503529156
High SDI,2005,45087.43607271106,252031.8293572092,0.1788958013267754,54.37711979797303,9.713459333971615,0.1786313686723381,-2.644326544373188e-4,-0.14781378460319017
High SDI,2006,43876.21235207806,252406.1821836554,0.17383176581686466,54.00793887577282,9.374756566895286,0.17358108385618592,-2.506819606787336e-4,-0.14420952321385627
High SDI,2007,42907.33030938622,252494.75670480455,0.16993354978673808,53.48368019677962,9.075541055619132,0.16968804357194536,-2.4550621479271784e-4,-0.14447189216068024
High SDI,2008,42326.57520915885,253968.8439190395,0.16666050274517832,53.149886975214436,8.844341702896998,0.16640377254276023,-2.5673020241809286e-4,-0.15404381853487692
High SDI,2009,41409.67668680253,252582.50174559443,0.163945152180459,52.229480168979435,8.54793656226037,0.16366114567108464,-2.8400650937435157e-4,-0.17323263640131037
High SDI,2010,40488.08528548978,250433.02182984608,0.1616723105829029,51.27287229436892,8.274739997359232,0.16138631652722937,-2.85994055673533e-4,-0.17689736395947175
High SDI,2011,39584.792044557864,248205.4234873649,0.1594839930907995,50.46280157921001,8.035523008699505,0.1592365615310988,-2.4743155970069486e-4,-0.1551450743773497
High SDI,2012,38682.148701159895,245886.91302676307,0.15731682595465996,49.76331801564919,7.818568317431358,0.157115092586323,-2.0173336833695377e-4,-0.12823381549478263
High SDI,2013,37913.849365015,244055.52174272563,0.1553492791078187,49.369488934408615,7.661038545459228,0.1551775947212567,-1.716843865620099e-4,-0.11051508416904943
High SDI,2014,37340.55384599384,242130.24257917452,0.15421681095364945,49.05666966149649,7.55663366563993,0.1540388639869487,-1.7794696670075938e-4,-0.11538752850637213
High SDI,2015,37063.99253771546,241447.6328622573,0.15350737589902144,49.01545590490672,7.513463642853116,0.15328764170692893,-2.1973419209250777e-4,-0.1431424326066577
High SDI,2016,37073.04654397921,243259.03563914457,0.15240151900862636,49.433955309904775,7.519759371743283,0.1521172911332182,-2.8422787540816064e-4,-0.1864993716972574
High SDI,2017,36837.94345710648,243314.6502762336,0.15140043320566432,49.54821861919087,7.485135901410103,0.1510677095969497,-3.327236087146135e-4,-0.21976397403211667
High SDI,2018,36360.8602255874,241824.7741883648,0.15036036050328244,49.37361068436239,7.404542029367422,0.1499696280408471,-3.9073246243534476e-4,-0.25986401012041416
High SDI,2019,36064.52228443244,242101.18847379918,0.14896466436940037,49.57665144670288,7.362213050849435,0.14850161993623434,-4.630444331660266e-4,-0.3108417926668716
High SDI,2020,35719.10065127573,242028.53619562677,0.14758218684760668,49.7328808090571,7.312691981889519,0.1470393804446126,-5.428064029940893e-4,-0.3677994035652721
High SDI,2021,35702.121717926304,242100.88728807942,0.1474679507285069,50.00099545339823,7.341965394683356,0.14683638451810807,-6.315662103988373e-4,-0.42827353826973
